bid,wse_sA_0020_1218,wse_sA_0100_1218,wse_sA_0200_1218,wse_sA_0500_1218
64001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
68000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
62000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
60000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
58000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
91000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
88000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
89000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
86000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
82000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
80000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
81000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
78000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
79000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
77000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
74000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28007,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28008,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
31000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28006,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28004,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28005,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28002,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28003,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
57000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
54000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
53000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
43000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
44000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
42000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
15000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
10000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
11000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
8000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
2000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
3000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
1000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
30001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
30000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
28000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
25000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
22000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
24000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
20000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
21000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
18000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
19000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
16000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
834000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
835000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
833000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
830000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
828000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
849000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
845000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
846000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
842000,328.7900085449219,331.084228515625,331.2170715332031,331.2388610839844
843000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
840000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
841000,328.7900085449219,329.0299987792969,329.4326171875,329.4526062011719
838000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
839000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
836000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
837000,328.7900085449219,329.0299987792969,329.2099914550781,329.25
804000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
798000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
799000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
796000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
794000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
795000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
793000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
788000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
726001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
810000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
811000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
806000,279.5199890136719,280.07000732421875,303.3183288574219,303.4083251953125
805000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
769000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
254012,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
766000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
763000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
764000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
761000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
784000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
777000,279.5199890136719,280.07000732421875,297.2555847167969,297.37237548828125
770000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
735000,279.5199890136719,295.51788330078125,295.6842956542969,295.78192138671875
726000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
751000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
752000,279.5199890136719,280.07000732421875,280.3599853515625,297.0209045410156
741001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
746000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
747000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
744000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
743000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
742001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
741000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
695000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
691000,293.86572265625,294.05572509765625,294.19671630859375,294.29766845703125
692000,279.5199890136719,280.07000732421875,294.376220703125,294.4862365722656
721000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
672000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
660000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
687000,279.5199890136719,280.07000732421875,280.3599853515625,294.470947265625
683000,293.80291748046875,293.992919921875,294.1329345703125,294.2329406738281
679000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
640001,292.2380065917969,292.41802978515625,292.5580139160156,292.65802001953125
637000,291.163818359375,291.3638000488281,291.5180358886719,291.6238098144531
639000,279.5199890136719,280.07000732421875,280.3599853515625,291.7620849609375
633000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
634000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
627000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
629000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
626000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
620001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
624000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
646000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
643000,292.5345458984375,292.7314453125,292.8845520019531,292.9945373535156
254009,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
598003,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
598002,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
254008,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
254007,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
254006,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
622000,279.5199890136719,280.07000732421875,285.6529541015625,285.7529602050781
623000,279.5199890136719,285.5063781738281,285.65582275390625,285.7558288574219
620000,279.5199890136719,280.07000732421875,284.1562805175781,284.25628662109375
617000,280.3697509765625,280.6497497558594,280.8497314453125,281.0697326660156
614000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
615000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
254010,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
613000,280.2511291503906,280.5311279296875,280.73834228515625,280.96832275390625
612000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
584000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
585000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
582000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
597000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
598000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
595000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
596000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
593000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
594000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
591000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
592000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
589000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
590000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
587000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
588000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
522015,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
586000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
541000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
554000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
520000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
518000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
516000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
517000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
514000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
512000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
513000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
510000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
511000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
508000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
509000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
506000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
507000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
485000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
486000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
484000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
482001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
482000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
480000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
481000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
479000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
477000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
474000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
471000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
473000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
505000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
502000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
503000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
499000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
500000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
497000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
498000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
495000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
496000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
492000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
493000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
490000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
491000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
487000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
454000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
443000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
442000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
439000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
467000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
464000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
463000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
460001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
462000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
460000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
461000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
457000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
458000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
455000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
409000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
407001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
432000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
427000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
423000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
254004,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
377000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
375000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
376000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
373000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
374000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
372000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
369000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
370000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
366000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
368000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
303001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
363000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
385000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
386001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
383000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
382000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
379000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
340000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
335000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
361000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
356001,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
356000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
346000,279.5199890136719,280.07000732421875,280.3599853515625,280.67999267578125
1356000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1357000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1354000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1355000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1352000,339.3699951171875,339.9481506347656,340.1993103027344,340.2392883300781
1353000,339.3699951171875,339.932373046875,340.186767578125,340.22674560546875
1350000,339.3699951171875,339.9339294433594,340.1879577636719,340.2279357910156
1351000,339.3699951171875,339.7200012207031,340.1997375488281,340.2397155761719
1348000,339.5744934082031,339.92449951171875,340.1808776855469,340.2208557128906
1349000,339.5747375488281,339.92547607421875,340.1816101074219,340.2215881347656
1346000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1347000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1344000,339.5567626953125,339.9098815917969,340.16986083984375,340.2098388671875
1345000,339.3699951171875,339.91265869140625,340.1719970703125,340.21197509765625
1341000,339.5565490722656,339.90655517578125,340.1654357910156,340.2054138183594
1342000,339.5550231933594,339.905029296875,340.16339111328125,340.203369140625
1374000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1370000,339.3699951171875,339.9254150390625,340.1830749511719,340.2230529785156
1373000,339.3699951171875,339.9569091796875,340.2069091796875,340.24688720703125
1368000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1369000,339.3699951171875,339.7200012207031,340.18280029296875,340.2227783203125
1366000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1367000,339.3699951171875,339.9216613769531,340.1805725097656,340.2205505371094
1364000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1365000,339.571044921875,339.9210510253906,340.1783142089844,340.2182922363281
1362000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1363000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1360000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1361000,339.3699951171875,339.7200012207031,339.9800109863281,340.2508239746094
1358000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1359000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1247001,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
1324000,339.3699951171875,339.7200012207031,340.1114501953125,340.1514587402344
1322000,339.3699951171875,339.7200012207031,339.9800109863281,340.157470703125
1323000,339.3699951171875,339.7200012207031,340.1181335449219,340.15814208984375
1320000,339.3699951171875,339.86077880859375,340.1187438964844,340.15875244140625
1321000,339.3699951171875,339.7200012207031,339.9800109863281,340.0199890136719
